application_date,segment,branch_id,state,zone,case_count
2018-07-01,1,68,GUJARAT,WEST,0
2018-07-02,1,68,GUJARAT,WEST,42
2018-07-03,1,68,GUJARAT,WEST,43
2018-07-04,1,68,GUJARAT,WEST,40
2018-07-05,1,68,GUJARAT,WEST,27
2018-07-06,1,68,GUJARAT,WEST,42
2018-07-07,1,68,GUJARAT,WEST,28
2018-07-08,1,68,GUJARAT,WEST,2
2018-07-09,1,68,GUJARAT,WEST,57
2018-07-10,1,68,GUJARAT,WEST,40
2018-07-11,1,68,GUJARAT,WEST,40
2018-07-12,1,68,GUJARAT,WEST,55
2018-07-13,1,68,GUJARAT,WEST,73
2018-07-14,1,68,GUJARAT,WEST,78
2018-07-15,1,68,GUJARAT,WEST,1
2018-07-16,1,68,GUJARAT,WEST,27
2018-07-17,1,68,GUJARAT,WEST,22
2018-07-18,1,68,GUJARAT,WEST,40
2018-07-19,1,68,GUJARAT,WEST,26
2018-07-20,1,68,GUJARAT,WEST,40
2018-07-21,1,68,GUJARAT,WEST,14
2018-07-22,1,68,GUJARAT,WEST,0
2018-07-23,1,68,GUJARAT,WEST,24
2018-07-24,1,68,GUJARAT,WEST,27
2018-07-25,1,68,GUJARAT,WEST,30
2018-07-26,1,68,GUJARAT,WEST,43
2018-07-27,1,68,GUJARAT,WEST,31
2018-07-28,1,68,GUJARAT,WEST,24
2018-07-29,1,68,GUJARAT,WEST,1
2018-07-30,1,68,GUJARAT,WEST,39
2018-07-31,1,68,GUJARAT,WEST,80
2018-08-01,1,68,GUJARAT,WEST,40
2018-08-02,1,68,GUJARAT,WEST,0
2018-08-03,1,68,GUJARAT,WEST,25
2018-08-04,1,68,GUJARAT,WEST,28
2018-08-05,1,68,GUJARAT,WEST,0
2018-08-06,1,68,GUJARAT,WEST,38
2018-08-07,1,68,GUJARAT,WEST,21
2018-08-08,1,68,GUJARAT,WEST,39
2018-08-09,1,68,GUJARAT,WEST,31
2018-08-10,1,68,GUJARAT,WEST,41
2018-08-11,1,68,GUJARAT,WEST,19
2018-08-12,1,68,GUJARAT,WEST,2
2018-08-13,1,68,GUJARAT,WEST,52
2018-08-14,1,68,GUJARAT,WEST,51
2018-08-15,1,68,GUJARAT,WEST,52
2018-08-16,1,68,GUJARAT,WEST,42
2018-08-17,1,68,GUJARAT,WEST,29
2018-08-18,1,68,GUJARAT,WEST,31
2018-08-19,1,68,GUJARAT,WEST,2
2018-08-20,1,68,GUJARAT,WEST,34
2018-08-21,1,68,GUJARAT,WEST,27
2018-08-22,1,68,GUJARAT,WEST,40
2018-08-23,1,68,GUJARAT,WEST,28
2018-08-24,1,68,GUJARAT,WEST,40
2018-08-25,1,68,GUJARAT,WEST,64
2018-08-26,1,68,GUJARAT,WEST,26
2018-08-27,1,68,GUJARAT,WEST,37
2018-08-28,1,68,GUJARAT,WEST,33
2018-08-29,1,68,GUJARAT,WEST,40
2018-08-30,1,68,GUJARAT,WEST,69
2018-08-31,1,68,GUJARAT,WEST,100
2018-09-01,1,68,GUJARAT,WEST,23
2018-09-02,1,68,GUJARAT,WEST,0
2018-09-03,1,68,GUJARAT,WEST,8
2018-09-04,1,68,GUJARAT,WEST,0
2018-09-05,1,68,GUJARAT,WEST,4
2018-09-06,1,68,GUJARAT,WEST,37
2018-09-07,1,68,GUJARAT,WEST,34
2018-09-08,1,68,GUJARAT,WEST,32
2018-09-09,1,68,GUJARAT,WEST,0
2018-09-10,1,68,GUJARAT,WEST,24
2018-09-11,1,68,GUJARAT,WEST,28
2018-09-12,1,68,GUJARAT,WEST,29
2018-09-13,1,68,GUJARAT,WEST,37
2018-09-14,1,68,GUJARAT,WEST,23
2018-09-15,1,68,GUJARAT,WEST,25
2018-09-16,1,68,GUJARAT,WEST,1
2018-09-17,1,68,GUJARAT,WEST,15
2018-09-18,1,68,GUJARAT,WEST,17
2018-09-19,1,68,GUJARAT,WEST,22
2018-09-20,1,68,GUJARAT,WEST,25
2018-09-21,1,68,GUJARAT,WEST,21
2018-09-22,1,68,GUJARAT,WEST,29
2018-09-23,1,68,GUJARAT,WEST,5
2018-09-24,1,68,GUJARAT,WEST,32
2018-09-25,1,68,GUJARAT,WEST,28
2018-09-26,1,68,GUJARAT,WEST,24
2018-09-27,1,68,GUJARAT,WEST,13
2018-09-28,1,68,GUJARAT,WEST,21
2018-09-29,1,68,GUJARAT,WEST,41
2018-09-30,1,68,GUJARAT,WEST,25
2018-10-01,1,68,GUJARAT,WEST,38
2018-10-02,1,68,GUJARAT,WEST,0
2018-10-03,1,68,GUJARAT,WEST,24
2018-10-04,1,68,GUJARAT,WEST,22
2018-10-05,1,68,GUJARAT,WEST,33
2018-10-06,1,68,GUJARAT,WEST,37
2018-10-07,1,68,GUJARAT,WEST,5
2018-10-08,1,68,GUJARAT,WEST,49
2018-10-09,1,68,GUJARAT,WEST,59
2018-10-10,1,68,GUJARAT,WEST,101
2018-10-11,1,68,GUJARAT,WEST,66
2018-10-12,1,68,GUJARAT,WEST,56
2018-10-13,1,68,GUJARAT,WEST,43
2018-10-14,1,68,GUJARAT,WEST,12
2018-10-15,1,68,GUJARAT,WEST,39
2018-10-16,1,68,GUJARAT,WEST,48
2018-10-17,1,68,GUJARAT,WEST,80
2018-10-18,1,68,GUJARAT,WEST,59
2018-10-19,1,68,GUJARAT,WEST,43
2018-10-20,1,68,GUJARAT,WEST,41
2018-10-21,1,68,GUJARAT,WEST,1
2018-10-22,1,68,GUJARAT,WEST,35
2018-10-23,1,68,GUJARAT,WEST,34
2018-10-24,1,68,GUJARAT,WEST,37
2018-10-25,1,68,GUJARAT,WEST,27
2018-10-26,1,68,GUJARAT,WEST,28
2018-10-27,1,68,GUJARAT,WEST,25
2018-10-28,1,68,GUJARAT,WEST,5
2018-10-29,1,68,GUJARAT,WEST,33
2018-10-30,1,68,GUJARAT,WEST,51
2018-10-31,1,68,GUJARAT,WEST,182
2018-11-01,1,68,GUJARAT,WEST,0
2018-11-02,1,68,GUJARAT,WEST,0
2018-11-03,1,68,GUJARAT,WEST,79
2018-11-04,1,68,GUJARAT,WEST,94
2018-11-05,1,68,GUJARAT,WEST,123
2018-11-06,1,68,GUJARAT,WEST,88
2018-11-07,1,68,GUJARAT,WEST,107
2018-11-08,1,68,GUJARAT,WEST,0
2018-11-09,1,68,GUJARAT,WEST,1
2018-11-10,1,68,GUJARAT,WEST,1
2018-11-11,1,68,GUJARAT,WEST,0
2018-11-12,1,68,GUJARAT,WEST,93
2018-11-13,1,68,GUJARAT,WEST,44
2018-11-14,1,68,GUJARAT,WEST,33
2018-11-15,1,68,GUJARAT,WEST,29
2018-11-16,1,68,GUJARAT,WEST,25
2018-11-17,1,68,GUJARAT,WEST,27
2018-11-18,1,68,GUJARAT,WEST,3
2018-11-19,1,68,GUJARAT,WEST,47
2018-11-20,1,68,GUJARAT,WEST,28
2018-11-21,1,68,GUJARAT,WEST,17
2018-11-22,1,68,GUJARAT,WEST,26
2018-11-23,1,68,GUJARAT,WEST,18
2018-11-24,1,68,GUJARAT,WEST,22
2018-11-25,1,68,GUJARAT,WEST,0
2018-11-26,1,68,GUJARAT,WEST,29
2018-11-27,1,68,GUJARAT,WEST,25
2018-11-28,1,68,GUJARAT,WEST,27
2018-11-29,1,68,GUJARAT,WEST,22
2018-11-30,1,68,GUJARAT,WEST,37
2018-12-01,1,68,GUJARAT,WEST,0
2018-12-02,1,68,GUJARAT,WEST,0
2018-12-03,1,68,GUJARAT,WEST,22
2018-12-04,1,68,GUJARAT,WEST,15
2018-12-05,1,68,GUJARAT,WEST,18
2018-12-06,1,68,GUJARAT,WEST,18
2018-12-07,1,68,GUJARAT,WEST,19
2018-12-08,1,68,GUJARAT,WEST,22
2018-12-09,1,68,GUJARAT,WEST,0
2018-12-10,1,68,GUJARAT,WEST,29
2018-12-11,1,68,GUJARAT,WEST,22
2018-12-12,1,68,GUJARAT,WEST,35
2018-12-13,1,68,GUJARAT,WEST,16
2018-12-14,1,68,GUJARAT,WEST,24
2018-12-15,1,68,GUJARAT,WEST,13
2018-12-16,1,68,GUJARAT,WEST,0
2018-12-17,1,68,GUJARAT,WEST,22
2018-12-18,1,68,GUJARAT,WEST,14
2018-12-19,1,68,GUJARAT,WEST,22
2018-12-20,1,68,GUJARAT,WEST,24
2018-12-21,1,68,GUJARAT,WEST,19
2018-12-22,1,68,GUJARAT,WEST,19
2018-12-23,1,68,GUJARAT,WEST,0
2018-12-24,1,68,GUJARAT,WEST,15
2018-12-25,1,68,GUJARAT,WEST,25
2018-12-26,1,68,GUJARAT,WEST,16
2018-12-27,1,68,GUJARAT,WEST,14
2018-12-28,1,68,GUJARAT,WEST,16
2018-12-29,1,68,GUJARAT,WEST,22
2018-12-30,1,68,GUJARAT,WEST,0
2018-12-31,1,68,GUJARAT,WEST,69
2019-01-01,1,68,GUJARAT,WEST,0
2019-01-02,1,68,GUJARAT,WEST,28
2019-01-03,1,68,GUJARAT,WEST,32
2019-01-04,1,68,GUJARAT,WEST,13
2019-01-05,1,68,GUJARAT,WEST,20
2019-01-06,1,68,GUJARAT,WEST,1
2019-01-07,1,68,GUJARAT,WEST,19
2019-01-08,1,68,GUJARAT,WEST,24
2019-01-09,1,68,GUJARAT,WEST,24
2019-01-10,1,68,GUJARAT,WEST,22
2019-01-11,1,68,GUJARAT,WEST,19
2019-01-12,1,68,GUJARAT,WEST,27
2019-01-13,1,68,GUJARAT,WEST,7
2019-01-14,1,68,GUJARAT,WEST,0
2019-01-15,1,68,GUJARAT,WEST,60
2019-01-16,1,68,GUJARAT,WEST,55
2019-01-17,1,68,GUJARAT,WEST,31
2019-01-18,1,68,GUJARAT,WEST,35
2019-01-19,1,68,GUJARAT,WEST,32
2019-01-20,1,68,GUJARAT,WEST,2
2019-01-21,1,68,GUJARAT,WEST,43
2019-01-22,1,68,GUJARAT,WEST,25
2019-01-23,1,68,GUJARAT,WEST,17
2019-01-24,1,68,GUJARAT,WEST,29
2019-01-25,1,68,GUJARAT,WEST,25
2019-01-26,1,68,GUJARAT,WEST,22
2019-01-27,1,68,GUJARAT,WEST,0
2019-01-28,1,68,GUJARAT,WEST,27
2019-01-29,1,68,GUJARAT,WEST,21
2019-01-30,1,68,GUJARAT,WEST,14
2019-01-31,1,68,GUJARAT,WEST,52
2019-02-01,1,68,GUJARAT,WEST,0
2019-02-02,1,68,GUJARAT,WEST,20
2019-02-03,1,68,GUJARAT,WEST,0
2019-02-04,1,68,GUJARAT,WEST,27
2019-02-05,1,68,GUJARAT,WEST,28
2019-02-06,1,68,GUJARAT,WEST,19
2019-02-07,1,68,GUJARAT,WEST,26
2019-02-08,1,68,GUJARAT,WEST,34
2019-02-09,1,68,GUJARAT,WEST,0
2019-02-10,1,68,GUJARAT,WEST,6
2019-02-11,1,68,GUJARAT,WEST,18
2019-02-12,1,68,GUJARAT,WEST,18
2019-02-13,1,68,GUJARAT,WEST,23
2019-02-14,1,68,GUJARAT,WEST,25
2019-02-15,1,68,GUJARAT,WEST,21
2019-02-16,1,68,GUJARAT,WEST,20
2019-02-17,1,68,GUJARAT,WEST,0
2019-02-18,1,68,GUJARAT,WEST,28
2019-02-19,1,68,GUJARAT,WEST,21
2019-02-20,1,68,GUJARAT,WEST,19
2019-02-21,1,68,GUJARAT,WEST,9
2019-02-22,1,68,GUJARAT,WEST,16
2019-02-23,1,68,GUJARAT,WEST,13
2019-02-24,1,68,GUJARAT,WEST,0
2019-02-25,1,68,GUJARAT,WEST,9
2019-02-26,1,68,GUJARAT,WEST,16
2019-02-27,1,68,GUJARAT,WEST,23
2019-02-28,1,68,GUJARAT,WEST,37
2019-03-01,1,68,GUJARAT,WEST,15
2019-03-02,1,68,GUJARAT,WEST,0
2019-03-03,1,68,GUJARAT,WEST,2
2019-03-04,1,68,GUJARAT,WEST,25
2019-03-05,1,68,GUJARAT,WEST,13
2019-03-06,1,68,GUJARAT,WEST,25
2019-03-07,1,68,GUJARAT,WEST,17
2019-03-08,1,68,GUJARAT,WEST,15
2019-03-09,1,68,GUJARAT,WEST,22
2019-03-10,1,68,GUJARAT,WEST,0
2019-03-11,1,68,GUJARAT,WEST,15
2019-03-12,1,68,GUJARAT,WEST,11
2019-03-13,1,68,GUJARAT,WEST,21
2019-03-14,1,68,GUJARAT,WEST,25
2019-03-15,1,68,GUJARAT,WEST,22
2019-03-16,1,68,GUJARAT,WEST,17
2019-03-17,1,68,GUJARAT,WEST,1
2019-03-18,1,68,GUJARAT,WEST,27
2019-03-19,1,68,GUJARAT,WEST,23
2019-03-20,1,68,GUJARAT,WEST,38
2019-03-21,1,68,GUJARAT,WEST,0
2019-03-22,1,68,GUJARAT,WEST,42
2019-03-23,1,68,GUJARAT,WEST,27
2019-03-24,1,68,GUJARAT,WEST,3
2019-03-25,1,68,GUJARAT,WEST,27
2019-03-26,1,68,GUJARAT,WEST,21
2019-03-27,1,68,GUJARAT,WEST,28
2019-03-28,1,68,GUJARAT,WEST,29
2019-03-29,1,68,GUJARAT,WEST,16
2019-03-30,1,68,GUJARAT,WEST,31
2019-03-31,1,68,GUJARAT,WEST,33
2019-04-01,1,68,GUJARAT,WEST,0
2019-04-02,1,68,GUJARAT,WEST,12
2019-04-03,1,68,GUJARAT,WEST,28
2019-04-04,1,68,GUJARAT,WEST,28
2019-04-05,1,68,GUJARAT,WEST,17
2019-04-06,1,68,GUJARAT,WEST,19
2019-04-07,1,68,GUJARAT,WEST,2
2019-04-08,1,68,GUJARAT,WEST,29
2019-04-09,1,68,GUJARAT,WEST,14
2019-04-10,1,68,GUJARAT,WEST,24
2019-04-11,1,68,GUJARAT,WEST,23
2019-04-12,1,68,GUJARAT,WEST,17
2019-04-13,1,68,GUJARAT,WEST,21
2019-04-14,1,68,GUJARAT,WEST,8
2019-04-15,1,68,GUJARAT,WEST,16
2019-04-16,1,68,GUJARAT,WEST,19
2019-04-17,1,68,GUJARAT,WEST,16
2019-04-18,1,68,GUJARAT,WEST,18
2019-04-19,1,68,GUJARAT,WEST,19
2019-04-20,1,68,GUJARAT,WEST,16
2019-04-21,1,68,GUJARAT,WEST,0
2019-04-22,1,68,GUJARAT,WEST,22
2019-04-23,1,68,GUJARAT,WEST,7
2019-04-24,1,68,GUJARAT,WEST,18
2019-04-25,1,68,GUJARAT,WEST,14
2019-04-26,1,68,GUJARAT,WEST,19
2019-04-27,1,68,GUJARAT,WEST,12
2019-04-28,1,68,GUJARAT,WEST,0
2019-04-29,1,68,GUJARAT,WEST,28
2019-04-30,1,68,GUJARAT,WEST,13
2019-05-01,1,68,GUJARAT,WEST,43
2019-05-02,1,68,GUJARAT,WEST,26
2019-05-03,1,68,GUJARAT,WEST,20
2019-05-04,1,68,GUJARAT,WEST,26
2019-05-05,1,68,GUJARAT,WEST,5
2019-05-06,1,68,GUJARAT,WEST,32
2019-05-07,1,68,GUJARAT,WEST,25
2019-05-08,1,68,GUJARAT,WEST,24
2019-05-09,1,68,GUJARAT,WEST,22
2019-05-10,1,68,GUJARAT,WEST,17
2019-05-11,1,68,GUJARAT,WEST,13
2019-05-12,1,68,GUJARAT,WEST,1
2019-05-13,1,68,GUJARAT,WEST,24
2019-05-14,1,68,GUJARAT,WEST,22
2019-05-15,1,68,GUJARAT,WEST,21
2019-05-16,1,68,GUJARAT,WEST,23
2019-05-17,1,68,GUJARAT,WEST,17
2019-05-18,1,68,GUJARAT,WEST,18
2019-05-19,1,68,GUJARAT,WEST,0
2019-05-20,1,68,GUJARAT,WEST,22
2019-05-21,1,68,GUJARAT,WEST,16
2019-05-22,1,68,GUJARAT,WEST,28
2019-05-23,1,68,GUJARAT,WEST,32
2019-05-24,1,68,GUJARAT,WEST,15
2019-05-25,1,68,GUJARAT,WEST,26
2019-05-26,1,68,GUJARAT,WEST,2
2019-05-27,1,68,GUJARAT,WEST,15
2019-05-28,1,68,GUJARAT,WEST,22
2019-05-29,1,68,GUJARAT,WEST,25
2019-05-30,1,68,GUJARAT,WEST,24
2019-05-31,1,68,GUJARAT,WEST,29
2019-06-01,1,68,GUJARAT,WEST,27
2019-06-02,1,68,GUJARAT,WEST,0
2019-06-03,1,68,GUJARAT,WEST,24
2019-06-04,1,68,GUJARAT,WEST,30
2019-06-05,1,68,GUJARAT,WEST,27
2019-06-06,1,68,GUJARAT,WEST,23
2019-06-07,1,68,GUJARAT,WEST,29
2019-06-08,1,68,GUJARAT,WEST,31
2019-06-09,1,68,GUJARAT,WEST,2
2019-06-10,1,68,GUJARAT,WEST,31
2019-06-11,1,68,GUJARAT,WEST,38
2019-06-12,1,68,GUJARAT,WEST,32
2019-06-13,1,68,GUJARAT,WEST,36
2019-06-14,1,68,GUJARAT,WEST,26
2019-06-15,1,68,GUJARAT,WEST,28
2019-06-16,1,68,GUJARAT,WEST,0
2019-06-17,1,68,GUJARAT,WEST,30
2019-06-18,1,68,GUJARAT,WEST,23
2019-06-19,1,68,GUJARAT,WEST,21
2019-06-20,1,68,GUJARAT,WEST,17
2019-06-21,1,68,GUJARAT,WEST,13
2019-06-22,1,68,GUJARAT,WEST,24
2019-06-23,1,68,GUJARAT,WEST,0
2019-06-24,1,68,GUJARAT,WEST,20
2019-06-25,1,68,GUJARAT,WEST,26
2019-06-26,1,68,GUJARAT,WEST,20
2019-06-27,1,68,GUJARAT,WEST,17
2019-06-28,1,68,GUJARAT,WEST,25
2019-06-29,1,68,GUJARAT,WEST,19
2019-06-30,1,68,GUJARAT,WEST,4
2019-07-01,1,68,GUJARAT,WEST,41
2019-07-02,1,68,GUJARAT,WEST,38
2019-07-03,1,68,GUJARAT,WEST,61
2019-07-04,1,68,GUJARAT,WEST,55
2019-07-05,1,68,GUJARAT,WEST,0
2017-04-01,1,69,TAMIL NADU,SOUTH,0
2017-04-03,1,69,TAMIL NADU,SOUTH,0
2017-04-04,1,69,TAMIL NADU,SOUTH,0
2017-04-05,1,69,TAMIL NADU,SOUTH,0
2017-04-07,1,69,TAMIL NADU,SOUTH,0
2017-04-12,1,69,TAMIL NADU,SOUTH,0
2017-04-13,1,69,TAMIL NADU,SOUTH,0
2017-04-14,1,69,TAMIL NADU,SOUTH,0
2017-04-15,1,69,TAMIL NADU,SOUTH,0
2017-04-16,1,69,TAMIL NADU,SOUTH,0
2017-04-17,1,69,TAMIL NADU,SOUTH,0
2017-04-18,1,69,TAMIL NADU,SOUTH,0
2017-04-19,1,69,TAMIL NADU,SOUTH,0
2017-04-20,1,69,TAMIL NADU,SOUTH,0
2017-04-21,1,69,TAMIL NADU,SOUTH,0
2017-04-22,1,69,TAMIL NADU,SOUTH,0
2017-04-23,1,69,TAMIL NADU,SOUTH,0
2017-04-24,1,69,TAMIL NADU,SOUTH,0
2017-04-25,1,69,TAMIL NADU,SOUTH,0
2017-04-26,1,69,TAMIL NADU,SOUTH,0
2017-04-27,1,69,TAMIL NADU,SOUTH,0
2017-04-28,1,69,TAMIL NADU,SOUTH,0
2017-04-29,1,69,TAMIL NADU,SOUTH,0
2017-04-30,1,69,TAMIL NADU,SOUTH,0
2017-05-01,1,69,TAMIL NADU,SOUTH,0
2017-05-02,1,69,TAMIL NADU,SOUTH,0
2017-05-03,1,69,TAMIL NADU,SOUTH,0
2017-05-04,1,69,TAMIL NADU,SOUTH,0
2017-05-05,1,69,TAMIL NADU,SOUTH,0
2017-05-07,1,69,TAMIL NADU,SOUTH,0
2017-05-08,1,69,TAMIL NADU,SOUTH,0
2017-05-09,1,69,TAMIL NADU,SOUTH,0
2017-05-10,1,69,TAMIL NADU,SOUTH,0
2017-05-11,1,69,TAMIL NADU,SOUTH,0
2017-05-12,1,69,TAMIL NADU,SOUTH,0
2017-05-13,1,69,TAMIL NADU,SOUTH,0
2017-05-14,1,69,TAMIL NADU,SOUTH,0
2017-05-15,1,69,TAMIL NADU,SOUTH,0
2017-05-16,1,69,TAMIL NADU,SOUTH,0
2017-05-17,1,69,TAMIL NADU,SOUTH,0
2017-05-18,1,69,TAMIL NADU,SOUTH,0
2017-05-19,1,69,TAMIL NADU,SOUTH,0
2017-05-20,1,69,TAMIL NADU,SOUTH,0
2017-05-21,1,69,TAMIL NADU,SOUTH,0
2017-05-22,1,69,TAMIL NADU,SOUTH,0
2017-05-23,1,69,TAMIL NADU,SOUTH,0
2017-05-24,1,69,TAMIL NADU,SOUTH,0
2017-05-25,1,69,TAMIL NADU,SOUTH,0
2017-05-26,1,69,TAMIL NADU,SOUTH,0
2017-05-27,1,69,TAMIL NADU,SOUTH,0
2017-05-28,1,69,TAMIL NADU,SOUTH,0
2017-05-29,1,69,TAMIL NADU,SOUTH,0
2017-05-30,1,69,TAMIL NADU,SOUTH,0
2017-05-31,1,69,TAMIL NADU,SOUTH,0
2017-06-01,1,69,TAMIL NADU,SOUTH,0
2017-06-02,1,69,TAMIL NADU,SOUTH,0
2017-06-03,1,69,TAMIL NADU,SOUTH,0
2017-06-04,1,69,TAMIL NADU,SOUTH,0
2017-06-05,1,69,TAMIL NADU,SOUTH,0
2017-06-06,1,69,TAMIL NADU,SOUTH,0
2017-06-07,1,69,TAMIL NADU,SOUTH,0
2017-06-08,1,69,TAMIL NADU,SOUTH,0
2017-06-09,1,69,TAMIL NADU,SOUTH,0
2017-06-10,1,69,TAMIL NADU,SOUTH,0
2017-06-11,1,69,TAMIL NADU,SOUTH,0
2017-06-12,1,69,TAMIL NADU,SOUTH,0
2017-06-13,1,69,TAMIL NADU,SOUTH,0
2017-06-14,1,69,TAMIL NADU,SOUTH,0
2017-06-15,1,69,TAMIL NADU,SOUTH,0
2017-06-16,1,69,TAMIL NADU,SOUTH,0
2017-06-17,1,69,TAMIL NADU,SOUTH,0
2017-06-18,1,69,TAMIL NADU,SOUTH,0
2017-06-19,1,69,TAMIL NADU,SOUTH,0
2017-06-20,1,69,TAMIL NADU,SOUTH,0
2017-06-21,1,69,TAMIL NADU,SOUTH,0
2017-06-22,1,69,TAMIL NADU,SOUTH,0
2017-06-23,1,69,TAMIL NADU,SOUTH,0
2017-06-24,1,69,TAMIL NADU,SOUTH,0
2017-06-25,1,69,TAMIL NADU,SOUTH,0
2017-06-26,1,69,TAMIL NADU,SOUTH,0
2017-06-27,1,69,TAMIL NADU,SOUTH,0
2017-06-28,1,69,TAMIL NADU,SOUTH,0
2017-06-29,1,69,TAMIL NADU,SOUTH,0
2017-06-30,1,69,TAMIL NADU,SOUTH,0
2017-07-01,1,69,TAMIL NADU,SOUTH,0
2017-07-02,1,69,TAMIL NADU,SOUTH,0
2017-07-05,1,69,TAMIL NADU,SOUTH,0
2017-07-06,1,69,TAMIL NADU,SOUTH,0
2017-07-07,1,69,TAMIL NADU,SOUTH,0
2017-07-10,1,69,TAMIL NADU,SOUTH,0
2017-07-11,1,69,TAMIL NADU,SOUTH,0
2017-07-12,1,69,TAMIL NADU,SOUTH,0
2017-07-13,1,69,TAMIL NADU,SOUTH,0
2017-07-14,1,69,TAMIL NADU,SOUTH,0
2017-07-15,1,69,TAMIL NADU,SOUTH,0
2017-07-16,1,69,TAMIL NADU,SOUTH,0
2017-07-17,1,69,TAMIL NADU,SOUTH,0
2017-07-18,1,69,TAMIL NADU,SOUTH,0
2017-07-19,1,69,TAMIL NADU,SOUTH,0
2017-07-20,1,69,TAMIL NADU,SOUTH,0
2017-07-21,1,69,TAMIL NADU,SOUTH,0
2017-07-22,1,69,TAMIL NADU,SOUTH,0
2017-07-23,1,69,TAMIL NADU,SOUTH,0
2017-07-24,1,69,TAMIL NADU,SOUTH,0
2017-07-25,1,69,TAMIL NADU,SOUTH,0
2017-07-26,1,69,TAMIL NADU,SOUTH,0
2017-07-27,1,69,TAMIL NADU,SOUTH,0
2017-07-28,1,69,TAMIL NADU,SOUTH,0
2017-07-29,1,69,TAMIL NADU,SOUTH,0
2017-07-30,1,69,TAMIL NADU,SOUTH,0
2017-07-31,1,69,TAMIL NADU,SOUTH,0
2017-08-01,1,69,TAMIL NADU,SOUTH,0
2017-08-03,1,69,TAMIL NADU,SOUTH,0
2017-08-04,1,69,TAMIL NADU,SOUTH,0
2017-08-05,1,69,TAMIL NADU,SOUTH,0
2017-08-06,1,69,TAMIL NADU,SOUTH,0
2017-08-07,1,69,TAMIL NADU,SOUTH,0
2017-08-08,1,69,TAMIL NADU,SOUTH,0
2017-08-09,1,69,TAMIL NADU,SOUTH,0
2017-08-10,1,69,TAMIL NADU,SOUTH,0
2017-08-11,1,69,TAMIL NADU,SOUTH,0
2017-08-12,1,69,TAMIL NADU,SOUTH,0
2017-08-13,1,69,TAMIL NADU,SOUTH,0
2017-08-14,1,69,TAMIL NADU,SOUTH,0
2017-08-15,1,69,TAMIL NADU,SOUTH,0
2017-08-16,1,69,TAMIL NADU,SOUTH,0
2017-08-17,1,69,TAMIL NADU,SOUTH,0
2017-08-18,1,69,TAMIL NADU,SOUTH,0
2017-08-19,1,69,TAMIL NADU,SOUTH,0
2017-08-20,1,69,TAMIL NADU,SOUTH,0
2017-08-21,1,69,TAMIL NADU,SOUTH,0
2017-08-22,1,69,TAMIL NADU,SOUTH,0
2017-08-23,1,69,TAMIL NADU,SOUTH,0
2017-08-24,1,69,TAMIL NADU,SOUTH,0
2017-08-25,1,69,TAMIL NADU,SOUTH,0
2017-08-26,1,69,TAMIL NADU,SOUTH,0
2017-08-27,1,69,TAMIL NADU,SOUTH,0
2017-08-28,1,69,TAMIL NADU,SOUTH,0
2017-08-29,1,69,TAMIL NADU,SOUTH,0
2017-08-30,1,69,TAMIL NADU,SOUTH,0
2017-08-31,1,69,TAMIL NADU,SOUTH,0
2017-09-04,1,69,TAMIL NADU,SOUTH,0
2017-09-05,1,69,TAMIL NADU,SOUTH,0
2017-09-07,1,69,TAMIL NADU,SOUTH,0
2017-09-08,1,69,TAMIL NADU,SOUTH,0
2017-09-09,1,69,TAMIL NADU,SOUTH,0
2017-09-10,1,69,TAMIL NADU,SOUTH,0
2017-09-11,1,69,TAMIL NADU,SOUTH,0
2017-09-12,1,69,TAMIL NADU,SOUTH,0
2017-09-13,1,69,TAMIL NADU,SOUTH,0
2017-09-14,1,69,TAMIL NADU,SOUTH,0
2017-09-15,1,69,TAMIL NADU,SOUTH,0
2017-09-16,1,69,TAMIL NADU,SOUTH,0
2017-09-17,1,69,TAMIL NADU,SOUTH,0
2017-09-18,1,69,TAMIL NADU,SOUTH,0
2017-09-19,1,69,TAMIL NADU,SOUTH,0
2017-09-20,1,69,TAMIL NADU,SOUTH,0
2017-09-21,1,69,TAMIL NADU,SOUTH,0
2017-09-22,1,69,TAMIL NADU,SOUTH,0
2017-09-23,1,69,TAMIL NADU,SOUTH,0
2017-09-24,1,69,TAMIL NADU,SOUTH,0
2017-09-25,1,69,TAMIL NADU,SOUTH,0
2017-09-26,1,69,TAMIL NADU,SOUTH,0
2017-09-27,1,69,TAMIL NADU,SOUTH,0
2017-09-28,1,69,TAMIL NADU,SOUTH,0
2017-09-29,1,69,TAMIL NADU,SOUTH,0
2017-09-30,1,69,TAMIL NADU,SOUTH,0
2017-10-01,1,69,TAMIL NADU,SOUTH,0
2017-10-02,1,69,TAMIL NADU,SOUTH,0
2017-10-03,1,69,TAMIL NADU,SOUTH,0
2017-10-04,1,69,TAMIL NADU,SOUTH,0
2017-10-05,1,69,TAMIL NADU,SOUTH,0
2017-10-06,1,69,TAMIL NADU,SOUTH,0
2017-10-07,1,69,TAMIL NADU,SOUTH,0
2017-10-08,1,69,TAMIL NADU,SOUTH,0
2017-10-09,1,69,TAMIL NADU,SOUTH,0
2017-10-10,1,69,TAMIL NADU,SOUTH,0
2017-10-11,1,69,TAMIL NADU,SOUTH,0
2017-10-12,1,69,TAMIL NADU,SOUTH,0
2017-10-13,1,69,TAMIL NADU,SOUTH,0
2017-10-14,1,69,TAMIL NADU,SOUTH,0
2017-10-15,1,69,TAMIL NADU,SOUTH,0
